frame_number,timestamp,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,bottom_center_x,bottom_center_y
359,14.320,1,person,0.7976,791,618,844,752,817.5,685.0,817.5,752.0
359,14.320,477,person,0.7897,1479,663,1536,806,1507.5,734.5,1507.5,806.0
359,14.320,591,person,0.5696,1205,1026,1274,1080,1239.5,1053.0,1239.5,1080.0
359,14.320,638,person,0.4742,637,1031,689,1080,663.0,1055.5,663.0,1080.0
359,14.320,665,person,0.6744,298,453,342,560,320.0,506.5,320.0,560.0
359,14.320,736,person,0.5682,793,232,820,298,806.5,265.0,806.5,298.0
359,14.320,738,person,0.7488,1288,373,1332,464,1310.0,418.5,1310.0,464.0
359,14.320,777,person,0.7494,1560,395,1601,494,1580.5,444.5,1580.5,494.0
359,14.320,242,person,0.5318,590,288,618,369,604.0,328.5,604.0,369.0
359,14.320,775,person,0.7471,1228,271,1265,356,1246.5,313.5,1246.5,356.0
359,14.320,809,person,0.5672,974,324,1010,403,992.0,363.5,992.0,403.0
359,14.320,889,person,0.6373,350,344,388,434,369.0,389.0,369.0,434.0
359,14.320,776,person,0.6668,480,382,518,484,499.0,433.0,499.0,484.0
359,14.320,938,person,0.6742,124,422,171,533,147.5,477.5,147.5,533.0
359,14.320,711,person,0.6081,842,530,891,647,866.5,588.5,866.5,647.0
360,14.360,1,person,0.7277,791,620,841,748,816.0,684.0,816.0,748.0
360,14.360,477,person,0.8301,1478,662,1534,805,1506.0,733.5,1506.0,805.0
360,14.360,591,person,0.5647,1205,1028,1271,1080,1238.0,1054.0,1238.0,1080.0
360,14.360,638,person,0.4756,637,1034,685,1080,661.0,1057.0,661.0,1080.0
360,14.360,665,person,0.7354,296,451,341,560,318.5,505.5,318.5,560.0
360,14.360,736,person,0.5824,791,229,819,298,805.0,263.5,805.0,298.0
360,14.360,738,person,0.6995,1285,373,1328,464,1306.5,418.5,1306.5,464.0
360,14.360,777,person,0.7455,1559,394,1599,492,1579.0,443.0,1579.0,492.0
360,14.360,242,person,0.5527,589,287,616,369,602.5,328.0,602.5,369.0
360,14.360,775,person,0.6637,1231,271,1267,354,1249.0,312.5,1249.0,354.0
360,14.360,809,person,0.5600,971,323,1007,404,989.0,363.5,989.0,404.0
360,14.360,889,person,0.6893,349,343,387,432,368.0,387.5,368.0,432.0
360,14.360,776,person,0.6590,479,381,516,482,497.5,431.5,497.5,482.0
360,14.360,938,person,0.6899,122,422,169,532,145.5,477.0,145.5,532.0
360,14.360,711,person,0.4113,837,528,885,641,861.0,584.5,861.0,641.0
360,14.360,993,person,0.3568,316,205,339,261,327.5,233.0,327.5,261.0
360,14.360,921,person,0.4721,850,528,894,638,872.0,583.0,872.0,638.0
361,14.400,1,person,0.7401,791,622,840,746,815.5,684.0,815.5,746.0
361,14.400,477,person,0.7576,1475,661,1531,805,1503.0,733.0,1503.0,805.0
361,14.400,591,person,0.5121,1206,1030,1269,1080,1237.5,1055.0,1237.5,1080.0
361,14.400,638,person,0.5024,637,1037,682,1079,659.5,1058.0,659.5,1079.0
361,14.400,665,person,0.7547,295,451,340,559,317.5,505.0,317.5,559.0
361,14.400,736,person,0.5337,789,228,818,298,803.5,263.0,803.5,298.0
361,14.400,738,person,0.6926,1282,374,1325,464,1303.5,419.0,1303.5,464.0
361,14.400,777,person,0.7261,1560,393,1599,491,1579.5,442.0,1579.5,491.0
361,14.400,242,person,0.5710,587,287,615,369,601.0,328.0,601.0,369.0
361,14.400,775,person,0.7156,1233,268,1270,353,1251.5,310.5,1251.5,353.0
361,14.400,809,person,0.6356,967,323,1004,407,985.5,365.0,985.5,407.0
361,14.400,889,person,0.6859,350,343,388,432,369.0,387.5,369.0,432.0
361,14.400,776,person,0.6506,478,381,515,482,496.5,431.5,496.5,482.0
361,14.400,938,person,0.6776,123,422,168,528,145.5,475.0,145.5,528.0
361,14.400,711,person,0.4290,832,531,877,633,854.5,582.0,854.5,633.0
361,14.400,993,person,0.4042,312,204,337,264,324.5,234.0,324.5,264.0
361,14.400,921,person,0.5840,844,525,887,633,865.5,579.0,865.5,633.0
362,14.440,1,person,0.7379,789,617,839,744,814.0,680.5,814.0,744.0
362,14.440,477,person,0.7845,1473,662,1529,806,1501.0,734.0,1501.0,806.0
362,14.440,591,person,0.5267,1205,1031,1267,1080,1236.0,1055.5,1236.0,1080.0
362,14.440,638,person,0.5016,637,1039,679,1079,658.0,1059.0,658.0,1079.0
362,14.440,665,person,0.7652,294,450,338,559,316.0,504.5,316.0,559.0
362,14.440,736,person,0.5884,788,227,816,297,802.0,262.0,802.0,297.0
362,14.440,738,person,0.7406,1280,374,1322,464,1301.0,419.0,1301.0,464.0
362,14.440,777,person,0.7497,1560,393,1599,492,1579.5,442.5,1579.5,492.0
362,14.440,242,person,0.5650,586,286,614,369,600.0,327.5,600.0,369.0
362,14.440,775,person,0.5988,1236,268,1272,353,1254.0,310.5,1254.0,353.0
362,14.440,809,person,0.5477,965,324,1000,405,982.5,364.5,982.5,405.0
362,14.440,889,person,0.6883,350,342,387,431,368.5,386.5,368.5,431.0
362,14.440,776,person,0.6362,478,380,515,483,496.5,431.5,496.5,483.0
362,14.440,938,person,0.6787,124,424,168,528,146.0,476.0,146.0,528.0
362,14.440,711,person,0.5547,827,526,875,633,851.0,579.5,851.0,633.0
362,14.440,993,person,0.3957,308,203,333,263,320.5,233.0,320.5,263.0
362,14.440,921,person,0.3999,838,523,882,634,860.0,578.5,860.0,634.0
363,14.480,1,person,0.7166,789,618,838,743,813.5,680.5,813.5,743.0
363,14.480,477,person,0.7742,1470,662,1527,805,1498.5,733.5,1498.5,805.0
363,14.480,591,person,0.4947,1207,1035,1262,1078,1234.5,1056.5,1234.5,1078.0
363,14.480,638,person,0.2255,639,1041,678,1078,658.5,1059.5,658.5,1078.0
363,14.480,665,person,0.7715,293,450,336,558,314.5,504.0,314.5,558.0
363,14.480,736,person,0.5768,787,227,815,296,801.0,261.5,801.0,296.0
363,14.480,738,person,0.7854,1278,374,1319,464,1298.5,419.0,1298.5,464.0
363,14.480,777,person,0.7433,1561,393,1600,494,1580.5,443.5,1580.5,494.0
363,14.480,242,person,0.5365,585,286,613,369,599.0,327.5,599.0,369.0
363,14.480,775,person,0.6070,1239,265,1274,351,1256.5,308.0,1256.5,351.0
363,14.480,809,person,0.5537,962,324,998,409,980.0,366.5,980.0,409.0
363,14.480,889,person,0.7163,350,340,387,431,368.5,385.5,368.5,431.0
363,14.480,776,person,0.6364,477,380,514,484,495.5,432.0,495.5,484.0
363,14.480,938,person,0.6617,124,423,168,527,146.0,475.0,146.0,527.0
363,14.480,711,person,0.6086,821,522,871,633,846.0,577.5,846.0,633.0
363,14.480,993,person,0.4101,305,201,330,261,317.5,231.0,317.5,261.0
364,14.520,1,person,0.7739,789,619,837,742,813.0,680.5,813.0,742.0
364,14.520,477,person,0.7446,1468,661,1526,806,1497.0,733.5,1497.0,806.0
364,14.520,591,person,0.3634,1208,1037,1257,1076,1232.5,1056.5,1232.5,1076.0
364,14.520,665,person,0.7807,293,450,334,557,313.5,503.5,313.5,557.0
364,14.520,736,person,0.5388,787,226,815,296,801.0,261.0,801.0,296.0
364,14.520,738,person,0.7538,1275,375,1316,465,1295.5,420.0,1295.5,465.0
364,14.520,777,person,0.7487,1561,394,1600,494,1580.5,444.0,1580.5,494.0
364,14.520,242,person,0.5099,585,286,613,369,599.0,327.5,599.0,369.0
364,14.520,775,person,0.6265,1241,264,1275,349,1258.0,306.5,1258.0,349.0
364,14.520,809,person,0.4915,959,324,995,408,977.0,366.0,977.0,408.0
364,14.520,889,person,0.7034,351,340,387,430,369.0,385.0,369.0,430.0
364,14.520,776,person,0.6356,476,379,513,485,494.5,432.0,494.5,485.0
364,14.520,938,person,0.6675,125,423,169,528,147.0,475.5,147.0,528.0
364,14.520,711,person,0.4200,818,521,867,628,842.5,574.5,842.5,628.0
364,14.520,993,person,0.3589,302,199,326,258,314.0,228.5,314.0,258.0
364,14.520,1013,person,0.5094,812,559,843,624,827.5,591.5,827.5,624.0
364,14.520,921,person,0.5854,832,520,872,624,852.0,572.0,852.0,624.0
365,14.560,1,person,0.7728,789,619,837,742,813.0,680.5,813.0,742.0
365,14.560,477,person,0.6587,1459,660,1520,805,1489.5,732.5,1489.5,805.0
365,14.560,591,person,0.3676,1208,1041,1250,1076,1229.0,1058.5,1229.0,1076.0
365,14.560,665,person,0.7039,292,450,334,558,313.0,504.0,313.0,558.0
365,14.560,736,person,0.5521,786,225,814,294,800.0,259.5,800.0,294.0
365,14.560,738,person,0.7510,1272,374,1313,466,1292.5,420.0,1292.5,466.0
365,14.560,777,person,0.7368,1562,394,1601,497,1581.5,445.5,1581.5,497.0
365,14.560,242,person,0.5951,584,286,612,370,598.0,328.0,598.0,370.0
365,14.560,775,person,0.5970,1243,263,1276,349,1259.5,306.0,1259.5,349.0
365,14.560,809,person,0.5724,958,324,991,402,974.5,363.0,974.5,402.0
365,14.560,889,person,0.7244,351,339,386,429,368.5,384.0,368.5,429.0
365,14.560,776,person,0.6130,475,378,512,484,493.5,431.0,493.5,484.0
365,14.560,938,person,0.6836,126,422,170,529,148.0,475.5,148.0,529.0
365,14.560,711,person,0.2713,814,519,864,626,839.0,572.5,839.0,626.0
365,14.560,993,person,0.3442,299,198,324,258,311.5,228.0,311.5,258.0
365,14.560,1013,person,0.3060,810,559,841,625,825.5,592.0,825.5,625.0
365,14.560,921,person,0.4137,830,519,868,619,849.0,569.0,849.0,619.0
366,14.600,1,person,0.7087,790,620,837,742,813.5,681.0,813.5,742.0
366,14.600,477,person,0.6966,1460,659,1522,804,1491.0,731.5,1491.0,804.0
366,14.600,591,person,0.3441,1208,1043,1247,1076,1227.5,1059.5,1227.5,1076.0
366,14.600,665,person,0.7055,291,450,332,559,311.5,504.5,311.5,559.0
366,14.600,736,person,0.5568,786,225,814,295,800.0,260.0,800.0,295.0
366,14.600,738,person,0.7131,1270,376,1311,468,1290.5,422.0,1290.5,468.0
366,14.600,777,person,0.7160,1561,394,1601,499,1581.0,446.5,1581.0,499.0
366,14.600,242,person,0.6467,584,285,612,370,598.0,327.5,598.0,370.0
366,14.600,775,person,0.5432,1246,264,1278,348,1262.0,306.0,1262.0,348.0
366,14.600,809,person,0.5518,956,325,988,400,972.0,362.5,972.0,400.0
366,14.600,889,person,0.7190,352,338,386,429,369.0,383.5,369.0,429.0
366,14.600,776,person,0.6129,475,377,511,484,493.0,430.5,493.0,484.0
366,14.600,938,person,0.6485,127,422,170,527,148.5,474.5,148.5,527.0
366,14.600,711,person,0.2252,809,517,859,623,834.0,570.0,834.0,623.0
366,14.600,993,person,0.3777,297,198,321,256,309.0,227.0,309.0,256.0
366,14.600,921,person,0.3440,826,517,863,614,844.5,565.5,844.5,614.0
366,14.600,1016,person,0.4575,1472,662,1531,804,1501.5,733.0,1501.5,804.0
367,14.640,1,person,0.6695,788,618,837,742,812.5,680.0,812.5,742.0
367,14.640,477,person,0.7013,1457,659,1521,803,1489.0,731.0,1489.0,803.0
367,14.640,591,person,0.2797,1207,1045,1246,1079,1226.5,1062.0,1226.5,1079.0
367,14.640,665,person,0.7636,289,451,330,558,309.5,504.5,309.5,558.0
367,14.640,736,person,0.5789,786,225,813,295,799.5,260.0,799.5,295.0
367,14.640,738,person,0.6848,1269,378,1308,469,1288.5,423.5,1288.5,469.0
367,14.640,777,person,0.7608,1561,396,1602,502,1581.5,449.0,1581.5,502.0
367,14.640,242,person,0.7030,583,286,611,369,597.0,327.5,597.0,369.0
367,14.640,775,person,0.5055,1248,264,1280,347,1264.0,305.5,1264.0,347.0
367,14.640,809,person,0.5951,949,327,984,408,966.5,367.5,966.5,408.0
367,14.640,889,person,0.6841,352,337,386,429,369.0,383.0,369.0,429.0
367,14.640,776,person,0.5812,473,376,509,483,491.0,429.5,491.0,483.0
367,14.640,938,person,0.6757,128,423,171,529,149.5,476.0,149.5,529.0
367,14.640,711,person,0.2441,809,518,857,622,833.0,570.0,833.0,622.0
367,14.640,993,person,0.3638,295,197,318,251,306.5,224.0,306.5,251.0
367,14.640,921,person,0.4327,823,517,858,609,840.5,563.0,840.5,609.0
367,14.640,1017,person,0.6294,787,568,841,743,814.0,655.5,814.0,743.0
368,14.680,1,person,0.6194,790,620,837,742,813.5,681.0,813.5,742.0
368,14.680,477,person,0.7423,1452,656,1518,802,1485.0,729.0,1485.0,802.0
368,14.680,665,person,0.7740,287,451,328,559,307.5,505.0,307.5,559.0
368,14.680,736,person,0.5564,786,226,813,294,799.5,260.0,799.5,294.0
368,14.680,738,person,0.6584,1267,379,1305,467,1286.0,423.0,1286.0,467.0
368,14.680,777,person,0.8147,1562,396,1604,504,1583.0,450.0,1583.0,504.0
368,14.680,242,person,0.6821,583,287,610,369,596.5,328.0,596.5,369.0
368,14.680,775,person,0.5514,1250,264,1281,346,1265.5,305.0,1265.5,346.0
368,14.680,809,person,0.6806,944,327,983,414,963.5,370.5,963.5,414.0
368,14.680,889,person,0.7128,352,337,386,429,369.0,383.0,369.0,429.0
368,14.680,776,person,0.6004,472,376,507,481,489.5,428.5,489.5,481.0
368,14.680,938,person,0.7224,129,423,173,533,151.0,478.0,151.0,533.0
368,14.680,711,person,0.3508,808,521,854,621,831.0,571.0,831.0,621.0
368,14.680,993,person,0.3925,293,195,316,248,304.5,221.5,304.5,248.0
368,14.680,1017,person,0.2756,785,563,842,745,813.5,654.0,813.5,745.0
369,14.720,1,person,0.5370,792,624,837,742,814.5,683.0,814.5,742.0
369,14.720,477,person,0.7379,1449,654,1517,800,1483.0,727.0,1483.0,800.0
369,14.720,665,person,0.7433,284,449,326,562,305.0,505.5,305.0,562.0
369,14.720,736,person,0.5375,786,225,812,292,799.0,258.5,799.0,292.0
369,14.720,738,person,0.7128,1264,380,1302,467,1283.0,423.5,1283.0,467.0
369,14.720,777,person,0.7957,1564,397,1605,502,1584.5,449.5,1584.5,502.0
369,14.720,242,person,0.6674,582,287,610,369,596.0,328.0,596.0,369.0
369,14.720,775,person,0.5824,1252,264,1282,345,1267.0,304.5,1267.0,345.0
369,14.720,809,person,0.5623,940,326,982,417,961.0,371.5,961.0,417.0
369,14.720,889,person,0.7016,353,337,386,430,369.5,383.5,369.5,430.0
369,14.720,776,person,0.5765,470,375,506,482,488.0,428.5,488.0,482.0
369,14.720,938,person,0.7126,131,425,174,534,152.5,479.5,152.5,534.0
369,14.720,711,person,0.2803,801,526,847,625,824.0,575.5,824.0,625.0
369,14.720,993,person,0.5207,288,194,315,254,301.5,224.0,301.5,254.0
369,14.720,1017,person,0.4507,786,561,843,745,814.5,653.0,814.5,745.0
370,14.760,1,person,0.7649,791,616,839,742,815.0,679.0,815.0,742.0
370,14.760,477,person,0.7991,1447,652,1517,800,1482.0,726.0,1482.0,800.0
370,14.760,665,person,0.7629,281,448,324,562,302.5,505.0,302.5,562.0
370,14.760,736,person,0.6045,786,224,812,291,799.0,257.5,799.0,291.0
370,14.760,738,person,0.7868,1259,379,1298,469,1278.5,424.0,1278.5,469.0
370,14.760,777,person,0.8298,1564,396,1605,501,1584.5,448.5,1584.5,501.0
370,14.760,242,person,0.6625,582,286,609,368,595.5,327.0,595.5,368.0
370,14.760,775,person,0.6007,1254,264,1284,344,1269.0,304.0,1269.0,344.0
370,14.760,809,person,0.6124,937,326,978,415,957.5,370.5,957.5,415.0
370,14.760,889,person,0.7063,353,337,386,429,369.5,383.0,369.5,429.0
370,14.760,776,person,0.5937,470,375,506,480,488.0,427.5,488.0,480.0
370,14.760,938,person,0.6528,133,425,176,533,154.5,479.0,154.5,533.0
370,14.760,711,person,0.2743,798,526,846,627,822.0,576.5,822.0,627.0
370,14.760,993,person,0.4726,287,195,312,253,299.5,224.0,299.5,253.0
370,14.760,921,person,0.4369,813,525,843,604,828.0,564.5,828.0,604.0
371,14.800,1,person,0.6361,791,604,843,745,817.0,674.5,817.0,745.0
371,14.800,477,person,0.7624,1446,651,1518,800,1482.0,725.5,1482.0,800.0
371,14.800,665,person,0.7376,279,447,323,561,301.0,504.0,301.0,561.0
371,14.800,736,person,0.5844,785,224,811,291,798.0,257.5,798.0,291.0
371,14.800,738,person,0.7953,1255,379,1295,471,1275.0,425.0,1275.0,471.0
371,14.800,777,person,0.8421,1564,397,1605,502,1584.5,449.5,1584.5,502.0
371,14.800,242,person,0.6421,582,286,610,368,596.0,327.0,596.0,368.0
371,14.800,775,person,0.6071,1256,265,1285,343,1270.5,304.0,1270.5,343.0
371,14.800,809,person,0.5345,933,324,974,418,953.5,371.0,953.5,418.0
371,14.800,889,person,0.6913,353,337,386,431,369.5,384.0,369.5,431.0
371,14.800,776,person,0.6248,470,375,505,478,487.5,426.5,487.5,478.0
371,14.800,938,person,0.6515,136,426,180,534,158.0,480.0,158.0,534.0
371,14.800,993,person,0.4340,284,196,311,257,297.5,226.5,297.5,257.0
371,14.800,921,person,0.2892,808,526,839,604,823.5,565.0,823.5,604.0
371,14.800,1017,person,0.6166,781,553,841,745,811.0,649.0,811.0,745.0
372,14.840,1,person,0.6857,791,599,844,743,817.5,671.0,817.5,743.0
372,14.840,477,person,0.7679,1446,650,1520,799,1483.0,724.5,1483.0,799.0
372,14.840,665,person,0.7512,276,446,321,563,298.5,504.5,298.5,563.0
372,14.840,736,person,0.5614,784,224,810,291,797.0,257.5,797.0,291.0
372,14.840,738,person,0.8289,1251,380,1293,473,1272.0,426.5,1272.0,473.0
372,14.840,777,person,0.8295,1565,398,1606,503,1585.5,450.5,1585.5,503.0
372,14.840,242,person,0.6662,582,285,610,368,596.0,326.5,596.0,368.0
372,14.840,775,person,0.6012,1258,264,1288,343,1273.0,303.5,1273.0,343.0
372,14.840,809,person,0.5953,929,322,971,420,950.0,371.0,950.0,420.0
372,14.840,889,person,0.7248,354,336,386,430,370.0,383.0,370.0,430.0
372,14.840,776,person,0.6665,469,376,503,478,486.0,427.0,486.0,478.0
372,14.840,938,person,0.6667,137,425,183,536,160.0,480.5,160.0,536.0
372,14.840,993,person,0.4016,283,197,308,255,295.5,226.0,295.5,255.0
372,14.840,1023,person,0.5225,768,558,808,682,788.0,620.0,788.0,682.0
373,14.880,1,person,0.6715,793,600,845,741,819.0,670.5,819.0,741.0
373,14.880,477,person,0.7544,1446,651,1521,800,1483.5,725.5,1483.5,800.0
373,14.880,665,person,0.8130,272,444,316,562,294.0,503.0,294.0,562.0
373,14.880,736,person,0.5030,784,224,809,291,796.5,257.5,796.5,291.0
373,14.880,738,person,0.7889,1247,380,1292,474,1269.5,427.0,1269.5,474.0
373,14.880,777,person,0.7954,1567,398,1608,503,1587.5,450.5,1587.5,503.0
373,14.880,242,person,0.6479,582,286,610,369,596.0,327.5,596.0,369.0
373,14.880,775,person,0.6210,1259,264,1290,345,1274.5,304.5,1274.5,345.0
373,14.880,809,person,0.5628,927,320,968,416,947.5,368.0,947.5,416.0
373,14.880,889,person,0.6983,354,336,386,429,370.0,382.5,370.0,429.0
373,14.880,776,person,0.7185,467,375,502,479,484.5,427.0,484.5,479.0
373,14.880,938,person,0.6634,137,425,184,536,160.5,480.5,160.5,536.0
373,14.880,993,person,0.3999,280,198,306,257,293.0,227.5,293.0,257.0
373,14.880,1023,person,0.2961,763,550,805,680,784.0,615.0,784.0,680.0
373,14.880,1017,person,0.2731,787,575,840,743,813.5,659.0,813.5,743.0
374,14.920,1,person,0.7347,794,598,847,741,820.5,669.5,820.5,741.0
374,14.920,477,person,0.7160,1445,651,1522,801,1483.5,726.0,1483.5,801.0
374,14.920,665,person,0.8274,269,444,311,556,290.0,500.0,290.0,556.0
374,14.920,736,person,0.5902,783,224,809,293,796.0,258.5,796.0,293.0
374,14.920,738,person,0.7953,1247,382,1292,475,1269.5,428.5,1269.5,475.0
374,14.920,777,person,0.8007,1567,400,1609,504,1588.0,452.0,1588.0,504.0
374,14.920,242,person,0.6145,582,287,609,369,595.5,328.0,595.5,369.0
374,14.920,775,person,0.6450,1261,264,1291,344,1276.0,304.0,1276.0,344.0
374,14.920,809,person,0.4756,926,322,965,416,945.5,369.0,945.5,416.0
374,14.920,889,person,0.7325,354,336,386,429,370.0,382.5,370.0,429.0
374,14.920,776,person,0.7135,466,376,501,481,483.5,428.5,483.5,481.0
374,14.920,938,person,0.7267,137,425,185,537,161.0,481.0,161.0,537.0
374,14.920,993,person,0.3145,277,197,303,256,290.0,226.5,290.0,256.0
374,14.920,1023,person,0.3135,758,545,803,682,780.5,613.5,780.5,682.0
374,14.920,1027,person,0.5081,760,529,840,683,800.0,606.0,800.0,683.0
375,14.960,1,person,0.7540,797,603,848,742,822.5,672.5,822.5,742.0
375,14.960,477,person,0.7488,1445,652,1523,800,1484.0,726.0,1484.0,800.0
375,14.960,665,person,0.7533,267,445,308,555,287.5,500.0,287.5,555.0
375,14.960,736,person,0.5297,781,224,808,293,794.5,258.5,794.5,293.0
375,14.960,738,person,0.7235,1245,382,1292,476,1268.5,429.0,1268.5,476.0
375,14.960,777,person,0.8041,1568,399,1610,505,1589.0,452.0,1589.0,505.0
375,14.960,242,person,0.5508,580,287,608,368,594.0,327.5,594.0,368.0
375,14.960,775,person,0.5770,1263,266,1292,343,1277.5,304.5,1277.5,343.0
375,14.960,809,person,0.5671,924,324,962,414,943.0,369.0,943.0,414.0
375,14.960,889,person,0.7481,354,336,385,429,369.5,382.5,369.5,429.0
375,14.960,776,person,0.6966,465,379,501,483,483.0,431.0,483.0,483.0
375,14.960,938,person,0.7352,136,426,184,538,160.0,482.0,160.0,538.0
375,14.960,993,person,0.4555,274,195,301,257,287.5,226.0,287.5,257.0
375,14.960,1027,person,0.6921,751,527,831,683,791.0,605.0,791.0,683.0
376,15.000,1,person,0.7422,800,606,850,743,825.0,674.5,825.0,743.0
376,15.000,477,person,0.7242,1444,652,1524,802,1484.0,727.0,1484.0,802.0
376,15.000,665,person,0.7484,264,445,304,554,284.0,499.5,284.0,554.0
376,15.000,736,person,0.5020,779,225,806,295,792.5,260.0,792.5,295.0
376,15.000,738,person,0.6976,1243,382,1289,476,1266.0,429.0,1266.0,476.0
376,15.000,777,person,0.8053,1568,401,1610,505,1589.0,453.0,1589.0,505.0
376,15.000,242,person,0.5613,580,287,607,368,593.5,327.5,593.5,368.0
376,15.000,775,person,0.6202,1266,266,1295,343,1280.5,304.5,1280.5,343.0
376,15.000,809,person,0.5165,921,326,958,414,939.5,370.0,939.5,414.0
376,15.000,889,person,0.7227,356,337,386,428,371.0,382.5,371.0,428.0
376,15.000,776,person,0.6806,464,380,499,484,481.5,432.0,481.5,484.0
376,15.000,938,person,0.6369,136,426,184,536,160.0,481.0,160.0,536.0
376,15.000,993,person,0.4628,271,195,298,255,284.5,225.0,284.5,255.0
376,15.000,1027,person,0.5300,744,532,822,682,783.0,607.0,783.0,682.0
376,15.000,1023,person,0.4004,747,538,794,683,770.5,610.5,770.5,683.0
377,15.040,1,person,0.7357,802,609,852,746,827.0,677.5,827.0,746.0
377,15.040,477,person,0.7752,1443,652,1524,803,1483.5,727.5,1483.5,803.0
377,15.040,665,person,0.7500,260,444,301,557,280.5,500.5,280.5,557.0
377,15.040,736,person,0.4554,779,226,806,295,792.5,260.5,792.5,295.0
377,15.040,738,person,0.7331,1240,381,1286,476,1263.0,428.5,1263.0,476.0
377,15.040,777,person,0.8241,1569,402,1610,504,1589.5,453.0,1589.5,504.0
377,15.040,242,person,0.5404,580,288,608,369,594.0,328.5,594.0,369.0
377,15.040,775,person,0.5866,1267,265,1297,344,1282.0,304.5,1282.0,344.0
377,15.040,809,person,0.4980,916,329,956,419,936.0,374.0,936.0,419.0
377,15.040,889,person,0.6918,357,336,387,428,372.0,382.0,372.0,428.0
377,15.040,776,person,0.6891,463,381,498,484,480.5,432.5,480.5,484.0
377,15.040,938,person,0.6477,136,427,184,538,160.0,482.5,160.0,538.0
377,15.040,993,person,0.4452,269,195,295,256,282.0,225.5,282.0,256.0
377,15.040,1027,person,0.6054,742,531,819,682,780.5,606.5,780.5,682.0
377,15.040,1023,person,0.2634,747,541,792,680,769.5,610.5,769.5,680.0
378,15.080,1,person,0.7423,804,610,853,746,828.5,678.0,828.5,746.0
378,15.080,477,person,0.7191,1443,653,1525,803,1484.0,728.0,1484.0,803.0
378,15.080,665,person,0.7565,257,445,298,560,277.5,502.5,277.5,560.0
378,15.080,736,person,0.4476,778,227,805,295,791.5,261.0,791.5,295.0
378,15.080,738,person,0.7251,1238,380,1283,476,1260.5,428.0,1260.5,476.0
378,15.080,777,person,0.8359,1569,403,1610,507,1589.5,455.0,1589.5,507.0
378,15.080,242,person,0.5423,579,288,608,369,593.5,328.5,593.5,369.0
378,15.080,775,person,0.5818,1269,265,1299,346,1284.0,305.5,1284.0,346.0
378,15.080,809,person,0.4817,913,332,954,422,933.5,377.0,933.5,422.0
378,15.080,889,person,0.7004,358,338,388,428,373.0,383.0,373.0,428.0
378,15.080,776,person,0.6998,462,382,498,485,480.0,433.5,480.0,485.0
378,15.080,938,person,0.6655,137,428,184,538,160.5,483.0,160.5,538.0
378,15.080,993,person,0.3881,267,196,293,256,280.0,226.0,280.0,256.0
378,15.080,1027,person,0.6029,738,528,817,681,777.5,604.5,777.5,681.0
378,15.080,711,person,0.5152,752,527,815,660,783.5,593.5,783.5,660.0
379,15.120,1,person,0.7273,805,612,856,748,830.5,680.0,830.5,748.0
379,15.120,477,person,0.6926,1444,654,1525,800,1484.5,727.0,1484.5,800.0
379,15.120,665,person,0.7352,253,446,294,561,273.5,503.5,273.5,561.0
379,15.120,736,person,0.4265,777,227,804,295,790.5,261.0,790.5,295.0
379,15.120,738,person,0.7512,1236,381,1281,477,1258.5,429.0,1258.5,477.0
379,15.120,777,person,0.7787,1569,404,1610,508,1589.5,456.0,1589.5,508.0
379,15.120,242,person,0.5279,579,288,608,370,593.5,329.0,593.5,370.0
379,15.120,775,person,0.5448,1271,265,1301,346,1286.0,305.5,1286.0,346.0
379,15.120,809,person,0.5584,910,335,952,425,931.0,380.0,931.0,425.0
379,15.120,889,person,0.7067,358,338,389,430,373.5,384.0,373.5,430.0
379,15.120,776,person,0.7213,461,382,498,487,479.5,434.5,479.5,487.0
379,15.120,938,person,0.6518,138,429,183,537,160.5,483.0,160.5,537.0
379,15.120,993,person,0.5052,264,196,292,257,278.0,226.5,278.0,257.0
379,15.120,1027,person,0.2826,729,527,810,685,769.5,606.0,769.5,685.0
379,15.120,711,person,0.4541,754,527,812,653,783.0,590.0,783.0,653.0
379,15.120,1023,person,0.6349,738,564,780,685,759.0,624.5,759.0,685.0
380,15.160,1,person,0.7451,807,614,858,751,832.5,682.5,832.5,751.0
380,15.160,477,person,0.7197,1451,653,1529,796,1490.0,724.5,1490.0,796.0
380,15.160,665,person,0.7952,250,448,290,561,270.0,504.5,270.0,561.0
380,15.160,736,person,0.4716,777,227,804,295,790.5,261.0,790.5,295.0
380,15.160,738,person,0.7223,1235,382,1279,478,1257.0,430.0,1257.0,478.0
380,15.160,777,person,0.7885,1570,405,1610,507,1590.0,456.0,1590.0,507.0
380,15.160,242,person,0.5195,579,288,608,370,593.5,329.0,593.5,370.0
380,15.160,775,person,0.5009,1273,265,1303,347,1288.0,306.0,1288.0,347.0
380,15.160,809,person,0.3683,909,336,951,421,930.0,378.5,930.0,421.0
380,15.160,889,person,0.7214,358,338,389,430,373.5,384.0,373.5,430.0
380,15.160,776,person,0.7182,460,381,498,488,479.0,434.5,479.0,488.0
380,15.160,938,person,0.6862,137,430,182,539,159.5,484.5,159.5,539.0
380,15.160,993,person,0.5252,262,197,290,260,276.0,228.5,276.0,260.0
380,15.160,1027,person,0.5650,730,524,812,682,771.0,603.0,771.0,682.0
380,15.160,711,person,0.3428,749,526,810,658,779.5,592.0,779.5,658.0
380,15.160,1023,person,0.3514,735,565,778,687,756.5,626.0,756.5,687.0
