frame_number,timestamp,detection_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,bottom_center_x,bottom_center_y
334,13.320,2,person,0.8171,1585,391,1626,490,1605.5,440.5,1605.5,490.0
334,13.320,3,person,0.7919,1555,708,1610,870,1582.5,789.0,1582.5,870.0
334,13.320,4,person,0.7655,867,631,909,770,888.0,700.5,888.0,770.0
334,13.320,5,person,0.7651,261,447,319,557,290.0,502.0,290.0,557.0
334,13.320,6,person,0.7559,1406,355,1447,439,1426.5,397.0,1426.5,439.0
334,13.320,7,person,0.7172,1005,563,1081,679,1043.0,621.0,1043.0,679.0
334,13.320,8,person,0.6964,145,414,179,513,162.0,463.5,162.0,513.0
334,13.320,9,person,0.6923,542,358,575,457,558.5,407.5,558.5,457.0
334,13.320,10,person,0.6614,679,1015,740,1078,709.5,1046.5,709.5,1078.0
334,13.320,11,person,0.6485,353,337,384,428,368.5,382.5,368.5,428.0
334,13.320,12,person,0.6421,1064,324,1099,418,1081.5,371.0,1081.5,418.0
334,13.320,13,person,0.6398,1050,531,1114,641,1082.0,586.0,1082.0,641.0
334,13.320,14,person,0.5523,839,231,869,299,854.0,265.0,854.0,299.0
334,13.320,15,person,0.5375,1256,274,1288,359,1272.0,316.5,1272.0,359.0
334,13.320,16,person,0.5286,608,281,636,357,622.0,319.0,622.0,357.0
334,13.320,17,person,0.3506,394,196,421,253,407.5,224.5,407.5,253.0
334,13.320,18,person,0.3005,1020,557,1066,656,1043.0,606.5,1043.0,656.0
335,13.360,1,person,0.7858,141,412,176,514,158.5,463.0,158.5,514.0
335,13.360,2,person,0.7736,1195,995,1337,1079,1266.0,1037.0,1266.0,1079.0
335,13.360,3,person,0.7694,1587,392,1624,492,1605.5,442.0,1605.5,492.0
335,13.360,4,person,0.7678,1548,708,1607,871,1577.5,789.5,1577.5,871.0
335,13.360,5,person,0.7660,864,629,906,766,885.0,697.5,885.0,766.0
335,13.360,6,person,0.7574,271,448,316,560,293.5,504.0,293.5,560.0
335,13.360,7,person,0.7229,1404,359,1444,440,1424.0,399.5,1424.0,440.0
335,13.360,8,person,0.6815,1004,580,1070,678,1037.0,629.0,1037.0,678.0
335,13.360,9,person,0.6751,674,1015,738,1079,706.0,1047.0,706.0,1079.0
335,13.360,10,person,0.6559,536,361,570,456,553.0,408.5,553.0,456.0
335,13.360,11,person,0.6552,354,338,383,428,368.5,383.0,368.5,428.0
335,13.360,12,person,0.6404,1061,324,1096,414,1078.5,369.0,1078.5,414.0
335,13.360,13,person,0.6153,1252,273,1285,358,1268.5,315.5,1268.5,358.0
335,13.360,14,person,0.6009,838,231,865,298,851.5,264.5,851.5,298.0
335,13.360,15,person,0.5084,1040,530,1092,643,1066.0,586.5,1066.0,643.0
335,13.360,16,person,0.5037,606,283,634,357,620.0,320.0,620.0,357.0
335,13.360,17,person,0.4464,1009,561,1065,674,1037.0,617.5,1037.0,674.0
335,13.360,18,person,0.3510,391,195,418,259,404.5,227.0,404.5,259.0
335,13.360,19,person,0.3317,1013,551,1077,665,1045.0,608.0,1045.0,665.0
336,13.400,1,person,0.8141,140,412,172,517,156.0,464.5,156.0,517.0
336,13.400,2,person,0.7834,1190,995,1335,1080,1262.5,1037.5,1262.5,1080.0
336,13.400,3,person,0.7786,857,626,901,764,879.0,695.0,879.0,764.0
336,13.400,4,person,0.7782,272,449,313,558,292.5,503.5,292.5,558.0
336,13.400,5,person,0.7760,1584,391,1622,489,1603.0,440.0,1603.0,489.0
336,13.400,6,person,0.7371,1396,360,1441,444,1418.5,402.0,1418.5,444.0
336,13.400,7,person,0.7139,1000,565,1062,682,1031.0,623.5,1031.0,682.0
336,13.400,8,person,0.6923,532,362,565,463,548.5,412.5,548.5,463.0
336,13.400,9,person,0.6899,1248,274,1283,361,1265.5,317.5,1265.5,361.0
336,13.400,10,person,0.6816,670,1015,734,1079,702.0,1047.0,702.0,1079.0
336,13.400,11,person,0.6648,1544,708,1603,863,1573.5,785.5,1573.5,863.0
336,13.400,12,person,0.6423,353,339,380,426,366.5,382.5,366.5,426.0
336,13.400,13,person,0.6334,834,230,862,298,848.0,264.0,848.0,298.0
336,13.400,14,person,0.6126,1032,531,1076,642,1054.0,586.5,1054.0,642.0
336,13.400,15,person,0.6060,1054,325,1091,420,1072.5,372.5,1072.5,420.0
336,13.400,16,person,0.5831,602,283,632,358,617.0,320.5,617.0,358.0
336,13.400,17,person,0.4287,1003,542,1071,678,1037.0,610.0,1037.0,678.0
336,13.400,18,person,0.4179,1523,707,1605,867,1564.0,787.0,1564.0,867.0
336,13.400,19,person,0.3605,387,195,414,258,400.5,226.5,400.5,258.0
336,13.400,20,person,0.2620,1004,561,1046,673,1025.0,617.0,1025.0,673.0
337,13.440,1,person,0.8363,851,625,896,765,873.5,695.0,873.5,765.0
337,13.440,2,person,0.8355,134,414,168,521,151.0,467.5,151.0,521.0
337,13.440,3,person,0.8154,1190,997,1330,1080,1260.0,1038.5,1260.0,1080.0
337,13.440,4,person,0.7808,1583,390,1620,492,1601.5,441.0,1601.5,492.0
337,13.440,5,person,0.7686,275,449,311,560,293.0,504.5,293.0,560.0
337,13.440,6,person,0.7060,1525,706,1596,862,1560.5,784.0,1560.5,862.0
337,13.440,7,person,0.6911,529,362,562,464,545.5,413.0,545.5,464.0
337,13.440,8,person,0.6746,351,338,379,428,365.0,383.0,365.0,428.0
337,13.440,9,person,0.6661,666,1015,731,1079,698.5,1047.0,698.5,1079.0
337,13.440,10,person,0.6401,1052,324,1088,418,1070.0,371.0,1070.0,418.0
337,13.440,11,person,0.6394,1391,361,1434,446,1412.5,403.5,1412.5,446.0
337,13.440,12,person,0.6287,994,553,1049,680,1021.5,616.5,1021.5,680.0
337,13.440,13,person,0.6286,830,229,860,300,845.0,264.5,845.0,300.0
337,13.440,14,person,0.6195,1246,273,1280,361,1263.0,317.0,1263.0,361.0
337,13.440,15,person,0.6174,601,285,631,355,616.0,320.0,616.0,355.0
337,13.440,16,person,0.5460,1544,707,1596,855,1570.0,781.0,1570.0,855.0
337,13.440,17,person,0.4168,1028,526,1062,641,1045.0,583.5,1045.0,641.0
337,13.440,18,person,0.3649,384,199,408,259,396.0,229.0,396.0,259.0
338,13.480,1,person,0.8694,848,625,893,766,870.5,695.5,870.5,766.0
338,13.480,2,person,0.8033,131,416,166,522,148.5,469.0,148.5,522.0
338,13.480,3,person,0.7962,1186,1000,1324,1080,1255.0,1040.0,1255.0,1080.0
338,13.480,4,person,0.7861,1582,390,1619,490,1600.5,440.0,1600.5,490.0
338,13.480,5,person,0.7801,1540,704,1594,854,1567.0,779.0,1567.0,854.0
338,13.480,6,person,0.7736,278,448,311,560,294.5,504.0,294.5,560.0
338,13.480,7,person,0.7297,524,365,559,466,541.5,415.5,541.5,466.0
338,13.480,8,person,0.7142,1382,360,1432,449,1407.0,404.5,1407.0,449.0
338,13.480,9,person,0.7004,600,287,628,356,614.0,321.5,614.0,356.0
338,13.480,10,person,0.6822,664,1016,727,1079,695.5,1047.5,695.5,1079.0
338,13.480,11,person,0.6821,1049,325,1084,414,1066.5,369.5,1066.5,414.0
338,13.480,12,person,0.6431,987,566,1035,679,1011.0,622.5,1011.0,679.0
338,13.480,13,person,0.6057,827,229,856,300,841.5,264.5,841.5,300.0
338,13.480,14,person,0.6010,1244,273,1278,360,1261.0,316.5,1261.0,360.0
338,13.480,15,person,0.5823,349,340,377,428,363.0,384.0,363.0,428.0
338,13.480,16,person,0.5051,996,527,1050,671,1023.0,599.0,1023.0,671.0
338,13.480,17,person,0.4791,1015,526,1051,644,1033.0,585.0,1033.0,644.0
338,13.480,18,person,0.3069,380,200,406,261,393.0,230.5,393.0,261.0
338,13.480,19,person,0.2836,988,566,1022,674,1005.0,620.0,1005.0,674.0
339,13.520,1,person,0.8707,844,626,889,765,866.5,695.5,866.5,765.0
339,13.520,2,person,0.8138,1180,1000,1322,1080,1251.0,1040.0,1251.0,1080.0
339,13.520,3,person,0.7833,130,418,165,522,147.5,470.0,147.5,522.0
339,13.520,4,person,0.7785,279,448,310,562,294.5,505.0,294.5,562.0
339,13.520,5,person,0.7729,1535,704,1594,850,1564.5,777.0,1564.5,850.0
339,13.520,6,person,0.7586,1580,390,1619,490,1599.5,440.0,1599.5,490.0
339,13.520,7,person,0.7274,1377,361,1424,448,1400.5,404.5,1400.5,448.0
339,13.520,8,person,0.7236,1045,326,1079,414,1062.0,370.0,1062.0,414.0
339,13.520,9,person,0.7225,978,561,1022,685,1000.0,623.0,1000.0,685.0
339,13.520,10,person,0.7091,599,288,624,356,611.5,322.0,611.5,356.0
339,13.520,11,person,0.6806,660,1016,726,1080,693.0,1048.0,693.0,1080.0
339,13.520,12,person,0.6529,1242,274,1274,359,1258.0,316.5,1258.0,359.0
339,13.520,13,person,0.6406,517,369,556,464,536.5,416.5,536.5,464.0
339,13.520,14,person,0.6369,348,341,378,429,363.0,385.0,363.0,429.0
339,13.520,15,person,0.5008,825,230,854,301,839.5,265.5,839.5,301.0
339,13.520,16,person,0.4117,997,524,1043,625,1020.0,574.5,1020.0,625.0
339,13.520,17,person,0.3508,1004,523,1043,661,1023.5,592.0,1023.5,661.0
339,13.520,18,person,0.2929,979,541,1033,685,1006.0,613.0,1006.0,685.0
340,13.560,1,person,0.8666,841,626,888,765,864.5,695.5,864.5,765.0
340,13.560,2,person,0.7794,1373,363,1422,453,1397.5,408.0,1397.5,453.0
340,13.560,3,person,0.7727,1579,391,1618,488,1598.5,439.5,1598.5,488.0
340,13.560,4,person,0.7657,1180,1002,1320,1079,1250.0,1040.5,1250.0,1079.0
340,13.560,5,person,0.7652,279,449,313,562,296.0,505.5,296.0,562.0
340,13.560,6,person,0.7603,127,416,164,523,145.5,469.5,145.5,523.0
340,13.560,7,person,0.7427,1529,697,1589,845,1559.0,771.0,1559.0,845.0
340,13.560,8,person,0.7329,1041,326,1077,416,1059.0,371.0,1059.0,416.0
340,13.560,9,person,0.7202,512,371,553,474,532.5,422.5,532.5,474.0
340,13.560,10,person,0.6915,659,1017,725,1080,692.0,1048.5,692.0,1080.0
340,13.560,11,person,0.6839,1239,274,1272,360,1255.5,317.0,1255.5,360.0
340,13.560,12,person,0.6689,598,288,623,356,610.5,322.0,610.5,356.0
340,13.560,13,person,0.6609,346,340,380,429,363.0,384.5,363.0,429.0
340,13.560,14,person,0.5818,969,545,1023,678,996.0,611.5,996.0,678.0
340,13.560,15,person,0.5251,823,232,850,294,836.5,263.0,836.5,294.0
340,13.560,16,person,0.3455,970,561,1008,675,989.0,618.0,989.0,675.0
340,13.560,17,person,0.3249,979,525,1029,677,1004.0,601.0,1004.0,677.0
340,13.560,18,person,0.3190,590,286,625,363,607.5,324.5,607.5,363.0
340,13.560,19,person,0.2723,997,528,1030,647,1013.5,587.5,1013.5,647.0
341,13.600,1,person,0.8416,836,630,886,768,861.0,699.0,861.0,768.0
341,13.600,2,person,0.8015,1178,1002,1315,1079,1246.5,1040.5,1246.5,1079.0
341,13.600,3,person,0.7934,124,417,163,525,143.5,471.0,143.5,525.0
341,13.600,4,person,0.7916,1522,686,1587,842,1554.5,764.0,1554.5,842.0
341,13.600,5,person,0.7427,505,373,550,474,527.5,423.5,527.5,474.0
341,13.600,6,person,0.7285,1577,391,1620,491,1598.5,441.0,1598.5,491.0
341,13.600,7,person,0.7212,278,451,318,558,298.0,504.5,298.0,558.0
341,13.600,8,person,0.7051,657,1017,720,1080,688.5,1048.5,688.5,1080.0
341,13.600,9,person,0.6828,1370,364,1413,450,1391.5,407.0,1391.5,450.0
341,13.600,10,person,0.6687,344,342,386,430,365.0,386.0,365.0,430.0
341,13.600,11,person,0.6641,1237,274,1270,359,1253.5,316.5,1253.5,359.0
341,13.600,12,person,0.6501,1037,327,1072,415,1054.5,371.0,1054.5,415.0
341,13.600,13,person,0.6196,959,530,1024,678,991.5,604.0,991.5,678.0
341,13.600,14,person,0.5910,596,288,623,362,609.5,325.0,609.5,362.0
341,13.600,15,person,0.5787,821,231,848,299,834.5,265.0,834.5,299.0
341,13.600,16,person,0.2747,962,562,1002,648,982.0,605.0,982.0,648.0
342,13.640,1,person,0.8408,833,630,883,768,858.0,699.0,858.0,768.0
342,13.640,2,person,0.8176,1176,1003,1309,1079,1242.5,1041.0,1242.5,1079.0
342,13.640,3,person,0.7852,1524,683,1584,836,1554.0,759.5,1554.0,836.0
342,13.640,4,person,0.7699,274,450,329,562,301.5,506.0,301.5,562.0
342,13.640,5,person,0.7621,1575,391,1620,491,1597.5,441.0,1597.5,491.0
342,13.640,6,person,0.7549,505,373,547,477,526.0,425.0,526.0,477.0
342,13.640,7,person,0.7290,121,421,162,524,141.5,472.5,141.5,524.0
342,13.640,8,person,0.7072,1360,360,1402,447,1381.0,403.5,1381.0,447.0
342,13.640,9,person,0.6621,655,1017,718,1080,686.5,1048.5,686.5,1080.0
342,13.640,10,person,0.6443,342,343,389,430,365.5,386.5,365.5,430.0
342,13.640,11,person,0.6373,1236,276,1268,360,1252.0,318.0,1252.0,360.0
342,13.640,12,person,0.6262,595,288,623,361,609.0,324.5,609.0,361.0
342,13.640,13,person,0.5718,817,231,846,305,831.5,268.0,831.5,305.0
342,13.640,14,person,0.5440,1032,326,1067,418,1049.5,372.0,1049.5,418.0
342,13.640,15,person,0.4615,984,534,1014,643,999.0,588.5,999.0,643.0
342,13.640,16,person,0.3346,969,534,1015,654,992.0,594.0,992.0,654.0
342,13.640,17,person,0.3315,952,553,1004,678,978.0,615.5,978.0,678.0
342,13.640,18,person,0.2661,364,203,389,254,376.5,228.5,376.5,254.0
342,13.640,19,person,0.2636,952,534,1016,674,984.0,604.0,984.0,674.0
342,13.640,20,person,0.2609,956,557,987,647,971.5,602.0,971.5,647.0
343,13.680,1,person,0.8402,830,631,884,765,857.0,698.0,857.0,765.0
343,13.680,2,person,0.8173,1178,1004,1306,1079,1242.0,1041.5,1242.0,1079.0
343,13.680,3,person,0.8024,273,451,334,563,303.5,507.0,303.5,563.0
343,13.680,4,person,0.7795,1572,392,1618,490,1595.0,441.0,1595.0,490.0
343,13.680,5,person,0.7586,1524,682,1580,835,1552.0,758.5,1552.0,835.0
343,13.680,6,person,0.7476,1356,361,1398,449,1377.0,405.0,1377.0,449.0
343,13.680,7,person,0.6986,119,433,161,524,140.0,478.5,140.0,524.0
343,13.680,8,person,0.6982,505,371,544,477,524.5,424.0,524.5,477.0
343,13.680,9,person,0.6753,339,344,386,431,362.5,387.5,362.5,431.0
343,13.680,10,person,0.6567,596,289,621,360,608.5,324.5,608.5,360.0
343,13.680,11,person,0.6388,654,1018,714,1080,684.0,1049.0,684.0,1080.0
343,13.680,12,person,0.6227,1234,277,1266,360,1250.0,318.5,1250.0,360.0
343,13.680,13,person,0.6209,1030,325,1063,415,1046.5,370.0,1046.5,415.0
343,13.680,14,person,0.5952,816,234,843,304,829.5,269.0,829.5,304.0
343,13.680,15,person,0.5484,964,536,1004,647,984.0,591.5,984.0,647.0
343,13.680,16,person,0.5073,946,538,1003,674,974.5,606.0,974.5,674.0
343,13.680,17,person,0.3648,362,202,386,255,374.0,228.5,374.0,255.0
343,13.680,18,person,0.2774,940,557,993,678,966.5,617.5,966.5,678.0
344,13.720,1,person,0.8239,828,631,882,764,855.0,697.5,855.0,764.0
344,13.720,2,person,0.7987,1352,359,1391,452,1371.5,405.5,1371.5,452.0
344,13.720,3,person,0.7982,271,455,335,564,303.0,509.5,303.0,564.0
344,13.720,4,person,0.7881,1523,682,1577,830,1550.0,756.0,1550.0,830.0
344,13.720,5,person,0.7638,1569,392,1618,489,1593.5,440.5,1593.5,489.0
344,13.720,6,person,0.7615,1178,1006,1301,1079,1239.5,1042.5,1239.5,1079.0
344,13.720,7,person,0.7278,502,370,540,478,521.0,424.0,521.0,478.0
344,13.720,8,person,0.7090,338,344,386,432,362.0,388.0,362.0,432.0
344,13.720,9,person,0.6818,1231,273,1264,359,1247.5,316.0,1247.5,359.0
344,13.720,10,person,0.6725,116,438,160,524,138.0,481.0,138.0,524.0
344,13.720,11,person,0.6567,814,232,841,303,827.5,267.5,827.5,303.0
344,13.720,12,person,0.6104,651,1018,713,1080,682.0,1049.0,682.0,1080.0
344,13.720,13,person,0.6086,595,289,619,359,607.0,324.0,607.0,359.0
344,13.720,14,person,0.5037,1027,326,1061,421,1044.0,373.5,1044.0,421.0
344,13.720,15,person,0.4952,962,538,997,664,979.5,601.0,979.5,664.0
344,13.720,16,person,0.4704,944,538,995,672,969.5,605.0,969.5,672.0
344,13.720,17,person,0.3584,915,567,981,679,948.0,623.0,948.0,679.0
344,13.720,18,person,0.3532,358,203,383,257,370.5,230.0,370.5,257.0
345,13.760,1,person,0.8160,269,453,332,567,300.5,510.0,300.5,567.0
345,13.760,2,person,0.7994,824,632,879,764,851.5,698.0,851.5,764.0
345,13.760,3,person,0.7992,1510,683,1570,827,1540.0,755.0,1540.0,827.0
345,13.760,4,person,0.7808,1565,391,1618,493,1591.5,442.0,1591.5,493.0
345,13.760,5,person,0.7431,1229,274,1263,359,1246.0,316.5,1246.0,359.0
345,13.760,6,person,0.7334,1346,362,1385,455,1365.5,408.5,1365.5,455.0
345,13.760,7,person,0.7172,1187,1005,1298,1080,1242.5,1042.5,1242.5,1080.0
345,13.760,8,person,0.6945,338,344,381,433,359.5,388.5,359.5,433.0
345,13.760,9,person,0.6739,118,440,161,526,139.5,483.0,139.5,526.0
345,13.760,10,person,0.6660,501,370,537,476,519.0,423.0,519.0,476.0
345,13.760,11,person,0.6214,649,1020,712,1080,680.5,1050.0,680.5,1080.0
345,13.760,12,person,0.5708,1023,326,1055,407,1039.0,366.5,1039.0,407.0
345,13.760,13,person,0.5610,914,539,985,684,949.5,611.5,949.5,684.0
345,13.760,14,person,0.5529,813,234,838,304,825.5,269.0,825.5,304.0
345,13.760,15,person,0.5495,593,289,619,361,606.0,325.0,606.0,361.0
345,13.760,16,person,0.5306,950,536,988,654,969.0,595.0,969.0,654.0
345,13.760,17,person,0.3685,356,201,379,260,367.5,230.5,367.5,260.0
345,13.760,18,person,0.2845,928,541,978,664,953.0,602.5,953.0,664.0
346,13.800,1,person,0.8277,270,454,331,564,300.5,509.0,300.5,564.0
346,13.800,2,person,0.8010,817,629,877,764,847.0,696.5,847.0,764.0
346,13.800,3,person,0.7949,1565,392,1613,492,1589.0,442.0,1589.0,492.0
346,13.800,4,person,0.7742,1510,686,1568,830,1539.0,758.0,1539.0,830.0
346,13.800,5,person,0.7550,1228,272,1261,359,1244.5,315.5,1244.5,359.0
346,13.800,6,person,0.7149,1193,1010,1296,1080,1244.5,1045.0,1244.5,1080.0
346,13.800,7,person,0.7090,499,369,538,478,518.5,423.5,518.5,478.0
346,13.800,8,person,0.6735,118,436,157,524,137.5,480.0,137.5,524.0
346,13.800,9,person,0.6618,1343,359,1380,455,1361.5,407.0,1361.5,455.0
346,13.800,10,person,0.6536,339,343,378,432,358.5,387.5,358.5,432.0
346,13.800,11,person,0.6355,810,232,839,305,824.5,268.5,824.5,305.0
346,13.800,12,person,0.6131,647,1020,709,1080,678.0,1050.0,678.0,1080.0
346,13.800,13,person,0.5818,593,289,619,364,606.0,326.5,606.0,364.0
346,13.800,14,person,0.5791,912,536,984,684,948.0,610.0,948.0,684.0
346,13.800,15,person,0.5777,1021,326,1053,413,1037.0,369.5,1037.0,413.0
346,13.800,16,person,0.5213,911,571,977,684,944.0,627.5,944.0,684.0
346,13.800,17,person,0.5008,931,535,991,654,961.0,594.5,961.0,654.0
346,13.800,18,person,0.3065,1496,777,1564,826,1530.0,801.5,1530.0,826.0
346,13.800,19,person,0.2867,352,205,375,261,363.5,233.0,363.5,261.0
346,13.800,20,person,0.2601,910,602,970,685,940.0,643.5,940.0,685.0
346,13.800,21,person,0.2543,914,558,959,680,936.5,619.0,936.5,680.0
347,13.840,1,person,0.8129,814,630,873,755,843.5,692.5,843.5,755.0
347,13.840,2,person,0.7912,273,454,329,563,301.0,508.5,301.0,563.0
347,13.840,3,person,0.7864,1496,687,1566,830,1531.0,758.5,1531.0,830.0
347,13.840,4,person,0.7607,1227,272,1261,357,1244.0,314.5,1244.0,357.0
347,13.840,5,person,0.7566,1565,392,1612,492,1588.5,442.0,1588.5,492.0
347,13.840,6,person,0.7492,1336,359,1376,456,1356.0,407.5,1356.0,456.0
347,13.840,7,person,0.7189,909,535,973,680,941.0,607.5,941.0,680.0
347,13.840,8,person,0.6991,1209,1010,1293,1080,1251.0,1045.0,1251.0,1080.0
347,13.840,9,person,0.6845,497,373,535,479,516.0,426.0,516.0,479.0
347,13.840,10,person,0.6397,645,1021,707,1080,676.0,1050.5,676.0,1080.0
347,13.840,11,person,0.6305,119,445,156,526,137.5,485.5,137.5,526.0
347,13.840,12,person,0.5967,341,344,376,430,358.5,387.0,358.5,430.0
347,13.840,13,person,0.5814,1015,326,1052,414,1033.5,370.0,1033.5,414.0
347,13.840,14,person,0.5097,594,288,619,366,606.5,327.0,606.5,366.0
347,13.840,15,person,0.5000,809,230,837,304,823.0,267.0,823.0,304.0
347,13.840,16,person,0.3981,1494,775,1563,826,1528.5,800.5,1528.5,826.0
347,13.840,17,person,0.2752,350,208,373,267,361.5,237.5,361.5,267.0
347,13.840,18,person,0.2661,1494,755,1562,828,1528.0,791.5,1528.0,828.0
347,13.840,19,person,0.2588,123,424,157,523,140.0,473.5,140.0,523.0
348,13.880,1,person,0.8229,1332,365,1373,456,1352.5,410.5,1352.5,456.0
348,13.880,2,person,0.8051,810,625,872,754,841.0,689.5,841.0,754.0
348,13.880,3,person,0.7761,1564,393,1607,488,1585.5,440.5,1585.5,488.0
348,13.880,4,person,0.7673,1494,689,1562,829,1528.0,759.0,1528.0,829.0
348,13.880,5,person,0.7398,1225,273,1261,358,1243.0,315.5,1243.0,358.0
348,13.880,6,person,0.7153,285,454,327,560,306.0,507.0,306.0,560.0
348,13.880,7,person,0.7010,494,379,535,478,514.5,428.5,514.5,478.0
348,13.880,8,person,0.6942,1214,1012,1289,1080,1251.5,1046.0,1251.5,1080.0
348,13.880,9,person,0.6919,1012,326,1048,412,1030.0,369.0,1030.0,412.0
348,13.880,10,person,0.6821,346,343,376,431,361.0,387.0,361.0,431.0
348,13.880,11,person,0.6461,645,1025,707,1080,676.0,1052.5,676.0,1080.0
348,13.880,12,person,0.6378,123,448,156,529,139.5,488.5,139.5,529.0
348,13.880,13,person,0.6090,807,229,835,303,821.0,266.0,821.0,303.0
348,13.880,14,person,0.5784,594,289,619,364,606.5,326.5,606.5,364.0
348,13.880,15,person,0.5100,904,532,967,680,935.5,606.0,935.5,680.0
348,13.880,16,person,0.4908,923,532,966,675,944.5,603.5,944.5,675.0
348,13.880,17,person,0.4092,929,533,965,646,947.0,589.5,947.0,646.0
348,13.880,18,person,0.3125,349,209,370,261,359.5,235.0,359.5,261.0
348,13.880,19,person,0.3056,905,538,952,661,928.5,599.5,928.5,661.0
349,13.920,1,person,0.8749,809,623,867,756,838.0,689.5,838.0,756.0
349,13.920,2,person,0.8182,1565,393,1607,490,1586.0,441.5,1586.0,490.0
349,13.920,3,person,0.7861,1331,371,1369,456,1350.0,413.5,1350.0,456.0
349,13.920,4,person,0.7857,1489,688,1559,828,1524.0,758.0,1524.0,828.0
349,13.920,5,person,0.7478,290,453,325,560,307.5,506.5,307.5,560.0
349,13.920,6,person,0.7235,1224,274,1259,360,1241.5,317.0,1241.5,360.0
349,13.920,7,person,0.7212,494,379,533,477,513.5,428.0,513.5,477.0
349,13.920,8,person,0.6656,349,342,379,430,364.0,386.0,364.0,430.0
349,13.920,9,person,0.6431,1215,1012,1287,1080,1251.0,1046.0,1251.0,1080.0
349,13.920,10,person,0.6425,807,230,835,303,821.0,266.5,821.0,303.0
349,13.920,11,person,0.6350,645,1026,703,1080,674.0,1053.0,674.0,1080.0
349,13.920,12,person,0.5785,127,439,155,528,141.0,483.5,141.0,528.0
349,13.920,13,person,0.5716,1007,329,1046,415,1026.5,372.0,1026.5,415.0
349,13.920,14,person,0.5689,595,289,618,367,606.5,328.0,606.5,367.0
349,13.920,15,person,0.5341,896,539,954,682,925.0,610.5,925.0,682.0
349,13.920,16,person,0.3368,345,207,368,268,356.5,237.5,356.5,268.0
350,13.960,1,person,0.8230,1566,395,1604,489,1585.0,442.0,1585.0,489.0
350,13.960,2,person,0.8131,805,625,863,757,834.0,691.0,834.0,757.0
350,13.960,3,person,0.7881,1329,374,1365,456,1347.0,415.0,1347.0,456.0
350,13.960,4,person,0.7573,1486,686,1557,829,1521.5,757.5,1521.5,829.0
350,13.960,5,person,0.7565,294,451,328,561,311.0,506.0,311.0,561.0
350,13.960,6,person,0.7224,1224,276,1258,358,1241.0,317.0,1241.0,358.0
350,13.960,7,person,0.6902,351,343,380,431,365.5,387.0,365.5,431.0
350,13.960,8,person,0.6752,493,381,529,478,511.0,429.5,511.0,478.0
350,13.960,9,person,0.6606,644,1027,702,1080,673.0,1053.5,673.0,1080.0
350,13.960,10,person,0.6476,1215,1013,1285,1080,1250.0,1046.5,1250.0,1080.0
350,13.960,11,person,0.6387,895,528,960,678,927.5,603.0,927.5,678.0
350,13.960,12,person,0.6144,805,229,834,302,819.5,265.5,819.5,302.0
350,13.960,13,person,0.5924,1004,332,1044,418,1024.0,375.0,1024.0,418.0
350,13.960,14,person,0.5800,594,286,622,368,608.0,327.0,608.0,368.0
350,13.960,15,person,0.4847,901,529,953,646,927.0,587.5,927.0,646.0
350,13.960,16,person,0.4795,129,439,159,528,144.0,483.5,144.0,528.0
350,13.960,17,person,0.3891,341,205,368,263,354.5,234.0,354.5,263.0
350,13.960,18,person,0.3558,894,524,936,679,915.0,601.5,915.0,679.0
350,13.960,19,person,0.3527,1486,748,1557,828,1521.5,788.0,1521.5,828.0
351,14.000,1,person,0.8400,803,626,861,755,832.0,690.5,832.0,755.0
351,14.000,2,person,0.8073,296,450,331,563,313.5,506.5,313.5,563.0
351,14.000,3,person,0.7992,1566,396,1605,491,1585.5,443.5,1585.5,491.0
351,14.000,4,person,0.7256,1324,374,1358,456,1341.0,415.0,1341.0,456.0
351,14.000,5,person,0.6869,1223,276,1260,357,1241.5,316.5,1241.5,357.0
351,14.000,6,person,0.6847,1215,1018,1285,1080,1250.0,1049.0,1250.0,1080.0
351,14.000,7,person,0.6773,491,380,527,480,509.0,430.0,509.0,480.0
351,14.000,8,person,0.6640,644,1025,701,1080,672.5,1052.5,672.5,1080.0
351,14.000,9,person,0.6569,352,343,382,432,367.0,387.5,367.0,432.0
351,14.000,10,person,0.6241,133,456,162,529,147.5,492.5,147.5,529.0
351,14.000,11,person,0.5912,998,331,1045,414,1021.5,372.5,1021.5,414.0
351,14.000,12,person,0.5870,888,524,947,657,917.5,590.5,917.5,657.0
351,14.000,13,person,0.5820,803,230,832,304,817.5,267.0,817.5,304.0
351,14.000,14,person,0.5806,1494,683,1556,823,1525.0,753.0,1525.0,823.0
351,14.000,15,person,0.5798,594,289,620,369,607.0,329.0,607.0,369.0
351,14.000,16,person,0.4042,1003,330,1040,404,1021.5,367.0,1021.5,404.0
351,14.000,17,person,0.4029,887,536,925,660,906.0,598.0,906.0,660.0
351,14.000,18,person,0.3892,340,205,366,263,353.0,234.0,353.0,263.0
351,14.000,19,person,0.3344,130,437,164,530,147.0,483.5,147.0,530.0
352,14.040,1,person,0.8106,804,623,859,753,831.5,688.0,831.5,753.0
352,14.040,2,person,0.7947,297,451,334,561,315.5,506.0,315.5,561.0
352,14.040,3,person,0.7894,1563,395,1602,487,1582.5,441.0,1582.5,487.0
352,14.040,4,person,0.7265,352,342,384,431,368.0,386.5,368.0,431.0
352,14.040,5,person,0.7215,1222,275,1262,357,1242.0,316.0,1242.0,357.0
352,14.040,6,person,0.7043,1215,1019,1284,1080,1249.5,1049.5,1249.5,1080.0
